id_plant;generation_2013_gwh;generation_2014_gwh;generation_2015_gwh;generation_2016_gwh;generation_2017_gwh;generation_2018_gwh;generation_2019_gwh
USA0059642;NULL;NULL;NULL;5.59;9.32;8.62;8.14
USA0059643;NULL;NULL;NULL;4.41;9.05;8.55;9.08
USA0059645;NULL;NULL;5.04;9.40;8.74;8.39;8.70
USA0059646;NULL;NULL;4.93;8.92;9.12;8.59;8.62
USA0059647;NULL;NULL;NULL;32.83;47.45;34.47;44.13
USA0059648;NULL;NULL;NULL;7.65;9.02;9.62;8.21
USA0059649;NULL;15.00;19.44;17.94;18.93;19.95;15.02
USA0059650;NULL;9.62;7.97;8.13;8.31;8.44;6.39
USA0059651;NULL;NULL;2.38;2.21;2.22;1.56;1.87
USA0059652;NULL;0.33;1.84;1.77;1.68;1.27;1.07
USA0059653;NULL;NULL;2.44;3.59;3.39;3.77;3.56
USA0059654;NULL;NULL;17.44;300.83;315.87;311.64;316.99
USA0059655;NULL;NULL;1.16;408.63;403.84;371.26;380.78
USA0059656;NULL;NULL;NULL;84.59;285.44;297.86;290.82
USA0059657;NULL;NULL;18.59;49.65;48.29;48.56;47.35
USA0059658;NULL;NULL;35.47;121.02;138.13;150.44;160.86
USA0059660;NULL;0.49;0.43;1.52;0.03;0.10;0.99
USA0059661;NULL;NULL;NULL;0.00;1.70;0.00;0.00
USA0059663;NULL;NULL;NULL;0.60;9.70;8.81;9.36
USA0059664;NULL;0.02;0.00;0.86;0.48;0.48;1.63
USA0059665;NULL;NULL;NULL;NULL;91.07;154.02;150.57
USA0059666;NULL;NULL;NULL;NULL;55.15;72.75;70.62
USA0059667;NULL;NULL;0.25;9.21;9.71;8.71;8.57
USA0059669;NULL;NULL;NULL;NULL;NULL;0.74;99.76
USA0059670;NULL;NULL;0.01;3.94;3.90;3.74;3.75
USA0059671;NULL;NULL;NULL;1.89;155.98;146.28;149.85
USA0059675;NULL;NULL;0.22;8.80;9.50;8.32;8.21
USA0059676;NULL;NULL;NULL;NULL;0.00;4.21;8.88
USA0059677;NULL;NULL;NULL;9.15;9.46;8.69;9.10
USA0059678;NULL;NULL;NULL;NULL;NULL;0.22;73.32
USA0059682;NULL;0.43;1.93;2.39;2.24;2.16;2.27
USA0059683;NULL;NULL;2.29;2.60;2.04;1.97;1.97
USA0059684;NULL;NULL;NULL;NULL;474.45;559.48;587.82
USA0059685;NULL;NULL;NULL;NULL;6.89;35.34;34.19
USA0059686;NULL;NULL;27.57;34.83;30.96;33.68;38.33
USA0059687;NULL;NULL;2.46;3.95;3.66;3.07;3.14
USA0059688;NULL;30.09;32.04;44.56;42.20;44.26;49.57
USA0059689;NULL;NULL;NULL;NULL;34.53;56.57;59.06
USA0059690;NULL;NULL;NULL;NULL;11.11;77.21;78.57
USA0059691;NULL;NULL;NULL;NULL;13.69;93.23;94.74
USA0059692;NULL;7.53;7.00;6.77;7.15;7.42;7.68
USA0059694;NULL;NULL;0.92;9.98;9.82;8.89;9.29
USA0059695;NULL;NULL;NULL;NULL;38.04;47.32;50.02
USA0059702;NULL;NULL;1.39;115.59;118.00;121.66;100.95
USA0059703;NULL;NULL;NULL;0.83;1.21;1.40;1.32
USA0059704;NULL;6.31;5.65;6.86;6.57;5.44;0.64
USA0059705;NULL;NULL;NULL;4.99;4.02;4.44;4.52
USA0059706;NULL;NULL;0.32;9.25;9.25;8.48;8.65
USA0059708;NULL;NULL;NULL;NULL;7.36;9.34;9.54
USA0059709;NULL;NULL;0.08;3.19;2.12;3.09;2.15
USA0059710;NULL;32.16;31.56;27.14;29.74;25.12;27.92
USA0059711;NULL;12.88;12.00;12.16;12.56;10.85;9.81
USA0059712;NULL;NULL;NULL;NULL;268.15;328.35;306.20
USA0059713;NULL;NULL;NULL;3.98;7.18;6.73;6.52
USA0059714;NULL;NULL;0.45;1.68;1.63;1.55;1.21
USA0059715;NULL;NULL;0.95;1.71;1.45;1.25;1.36
USA0059717;NULL;NULL;0.12;0.12;0.10;0.08;0.10
USA0059719;NULL;1.41;3.17;3.16;2.94;2.96;3.03
USA0059722;NULL;NULL;0.26;65.60;61.73;52.42;52.47
USA0059723;NULL;NULL;0.69;98.66;92.06;89.27;84.30
USA0059724;NULL;NULL;2.74;3.51;3.73;2.82;3.21
USA0059725;NULL;NULL;5.40;5.23;5.73;6.07;6.34
USA0059726;NULL;NULL;NULL;NULL;60.58;57.99;65.20
USA0059727;NULL;-0.04;-0.01;-0.01;-0.02;-0.06;0.01
USA0059728;NULL;0.04;-0.01;-0.04;0.00;0.08;0.05
USA0059729;NULL;NULL;2.85;4.42;4.33;4.10;3.92
USA0059730;NULL;NULL;NULL;6.35;5.70;5.68;5.32
USA0059731;NULL;0.04;4.97;5.48;4.92;4.73;4.06
USA0059732;NULL;NULL;349.84;454.08;533.50;554.73;544.73
USA0059733;NULL;NULL;80.71;434.51;512.74;508.95;519.52
USA0059734;NULL;NULL;122.29;480.69;415.37;488.21;366.85
USA0059735;NULL;NULL;3.06;2.92;4.64;3.02;4.06
USA0059736;NULL;2.09;6.21;7.02;5.90;6.25;5.81
USA0059737;NULL;NULL;NULL;NULL;5.52;22.15;19.66
USA0059738;NULL;NULL;0.70;12.26;11.59;11.45;11.24
USA0059739;NULL;NULL;NULL;NULL;6.48;8.23;7.40
USA0059740;NULL;NULL;NULL;21.64;57.11;57.24;54.69
USA0059741;NULL;0.04;3.20;2.93;2.70;2.55;2.55
USA0059742;NULL;NULL;2.21;3.13;3.28;3.21;2.91
USA0059743;NULL;0.00;1.90;1.94;1.83;1.71;1.75
USA0059744;NULL;NULL;4.17;8.43;1.85;3.29;4.44
USA0059745;NULL;NULL;3.98;0.76;3.97;3.82;3.95
USA0059746;NULL;1.80;4.96;3.82;4.93;4.90;4.67
USA0059747;NULL;NULL;NULL;34.99;35.07;34.05;33.79
USA0059748;NULL;1.10;3.25;3.77;3.06;3.07;3.03
USA0059749;NULL;NULL;3.04;3.12;3.23;3.13;3.17
USA0059750;NULL;0.00;3.59;3.71;3.35;3.13;3.51
USA0059751;NULL;NULL;2.02;2.60;1.62;1.43;1.49
USA0059752;NULL;NULL;1.09;1.88;1.89;1.89;1.81
USA0059754;NULL;NULL;6.01;6.06;NULL;NULL;NULL
USA0059755;NULL;0.06;2.43;2.82;2.59;2.47;2.72
USA0059759;NULL;17.08;20.23;20.03;15.80;13.74;16.00
USA0059760;NULL;0.00;8.91;9.32;9.08;8.43;8.56
USA0059761;NULL;0.20;9.12;9.95;9.61;9.06;9.35
USA0059762;NULL;0.04;9.26;9.66;9.72;9.11;9.05
USA0059763;NULL;7.57;8.57;4.89;4.51;3.26;0.00
USA0059764;NULL;NULL;NULL;NULL;2561.87;4540.01;5492.86
USA0059765;NULL;1.84;3.17;3.30;2.98;2.88;2.96
USA0059766;NULL;1.53;2.45;2.54;2.30;2.21;2.33
USA0059767;NULL;3.14;7.48;7.47;6.27;6.28;6.82
USA0059768;NULL;1.46;2.03;2.16;2.05;1.99;2.06
USA0059769;NULL;NULL;0.00;3.18;3.03;3.16;2.97
USA0059770;NULL;NULL;0.36;3.13;3.21;2.98;2.32
USA0059771;NULL;1.19;1.42;1.30;1.08;1.23;1.13
USA0059772;NULL;NULL;NULL;0.00;0.00;0.00;0.00
USA0059773;NULL;NULL;NULL;NULL;465.34;4713.97;5201.77
USA0059774;NULL;27.20;29.60;25.90;33.25;34.83;38.66
USA0059775;NULL;3.67;3.91;4.20;3.82;3.80;4.00
USA0059776;NULL;3.88;5.18;4.74;5.10;4.67;4.74
USA0059777;NULL;NULL;NULL;2.93;1.57;2.54;2.46
USA0059778;NULL;NULL;2.27;84.06;92.99;85.10;85.58
USA0059779;NULL;33.05;NULL;NULL;NULL;2.54;30.16
USA0059780;NULL;2.66;6.56;6.42;5.94;6.74;6.64
USA0059781;NULL;2.70;7.39;7.76;5.70;6.57;6.95
USA0059782;NULL;22.01;13.66;19.52;18.32;19.35;19.55
USA0059783;NULL;16.79;15.89;16.23;13.28;12.50;9.81
USA0059784;NULL;1.08;2170.63;2386.90;2259.16;2585.92;2942.31
USA0059785;NULL;0.00;0.00;0.00;0.00;0.00;5.32
USA0059786;NULL;NULL;1.59;7.27;7.32;7.37;6.11
USA0059787;NULL;NULL;1.55;7.01;7.44;7.49;7.16
USA0059788;NULL;0.08;1.38;1.45;1.31;0.99;0.82
USA0059789;NULL;NULL;1.44;1.93;1.65;1.81;1.94
USA0059790;NULL;1.36;1.68;1.52;1.69;1.25;1.12
USA0059792;NULL;NULL;NULL;0.31;1.47;0.25;15.48
USA0059793;NULL;NULL;NULL;0.14;0.08;0.13;0.32
USA0059794;NULL;18.76;17.25;19.20;12.37;18.58;18.12
USA0059795;NULL;NULL;NULL;NULL;NULL;7.32;7.83
USA0059796;NULL;NULL;NULL;4.99;7.21;7.63;7.77
USA0059797;NULL;2.02;1.21;0.71;0.91;1.14;1.06
USA0059798;NULL;NULL;0.09;2.19;1.76;1.54;2.03
USA0059800;NULL;0.80;8.70;7.92;7.72;7.17;6.82
USA0059801;NULL;0.94;8.48;7.74;7.36;6.98;6.41
USA0059802;NULL;3.85;9.37;8.13;7.95;7.22;7.17
USA0059803;NULL;7.45;7.42;7.76;7.97;7.60;7.27
USA0059804;NULL;4.53;7.56;7.02;7.50;7.17;6.64
USA0059805;NULL;4.30;8.70;7.50;7.84;7.47;6.45
USA0059807;NULL;2.03;2.47;2.52;2.59;2.51;2.56
USA0059808;NULL;0.00;5.41;4.61;3.50;3.45;3.08
USA0059809;NULL;7.34;0.02;2.22;14.10;14.17;17.58
USA0059810;NULL;5.80;5.80;6.24;4.81;6.16;5.96
USA0059811;NULL;NULL;7.01;20.27;20.13;18.82;20.27
USA0059812;NULL;NULL;NULL;NULL;3603.35;5316.81;6399.05
USA0059814;NULL;NULL;NULL;42.98;249.02;263.83;265.98
USA0059815;NULL;19.37;17.35;14.10;7.75;9.70;8.34
USA0059816;NULL;29.87;31.22;30.21;25.54;20.95;26.15
USA0059817;NULL;NULL;NULL;0.00;3.58;3.44;3.08
USA0059818;NULL;5.64;5.69;6.21;5.78;4.77;4.34
USA0059819;NULL;NULL;7.37;14.64;39.34;39.87;9.65
USA0059820;NULL;3.60;3.77;4.11;3.74;3.68;3.85
USA0059821;NULL;2.97;5.33;5.32;5.04;4.92;5.07
USA0059822;NULL;2.97;2.98;2.84;2.72;2.77;2.88
USA0059823;NULL;NULL;1.13;4.59;4.34;4.36;4.13
USA0059824;NULL;NULL;0.00;10.00;9.97;9.26;9.38
USA0059825;NULL;NULL;NULL;2.02;10.14;9.82;9.93
USA0059826;NULL;NULL;NULL;NULL;NULL;NULL;7.97
USA0059827;NULL;NULL;NULL;NULL;138.35;214.56;208.12
USA0059828;NULL;NULL;0.00;9.54;9.72;9.02;9.09
USA0059829;NULL;NULL;NULL;NULL;NULL;NULL;0.24
USA0059831;NULL;NULL;1.73;8.91;9.10;8.90;8.78
USA0059832;NULL;NULL;1.81;7.84;9.51;8.85;8.78
USA0059833;NULL;NULL;1.80;9.44;9.82;9.05;9.06
USA0059834;NULL;NULL;0.72;3.01;1.51;1.43;1.20
USA0059835;NULL;NULL;0.70;3.52;3.50;3.25;2.95
USA0059836;NULL;NULL;NULL;16.98;54.23;42.78;48.43
USA0059837;NULL;NULL;38.55;626.71;613.97;607.79;573.88
USA0059838;NULL;NULL;NULL;199.43;212.21;209.03;220.79
USA0059839;NULL;NULL;1.02;3.21;2.70;2.81;2.93
USA0059840;NULL;NULL;NULL;79.19;417.62;406.99;408.66
USA0059841;NULL;1.62;1.61;1.59;1.56;1.49;1.29
USA0059842;NULL;NULL;4.06;6.38;6.14;5.86;6.04
USA0059843;NULL;0.01;1.88;1.56;1.93;1.84;1.88
USA0059844;NULL;2.79;2.67;2.74;2.62;2.31;2.65
USA0059845;NULL;0.00;16.89;19.24;18.82;20.97;19.45
USA0059847;NULL;0.04;0.21;0.13;0.25;0.92;0.45
USA0059848;NULL;NULL;1.44;4.57;3.52;3.96;4.05
USA0059849;NULL;NULL;0.69;2.94;0.78;2.53;3.32
USA0059850;NULL;NULL;0.67;2.94;2.45;0.87;1.26
USA0059851;NULL;NULL;NULL;NULL;NULL;107.18;134.19
USA0059852;NULL;NULL;NULL;1.74;189.42;197.26;177.99
USA0059853;NULL;NULL;NULL;0.61;7.72;7.37;6.13
USA0059854;NULL;NULL;NULL;2.52;8.46;8.07;8.06
USA0059855;NULL;NULL;NULL;3.34;3.80;1.42;1.52
USA0059856;NULL;NULL;0.53;9.62;11.00;10.74;7.38
USA0059857;NULL;NULL;7.08;8.83;10.83;9.92;10.78
USA0059858;NULL;NULL;0.75;1.94;1.81;1.72;1.80
USA0059860;NULL;NULL;49.68;93.67;87.69;83.39;84.45
USA0059861;NULL;NULL;NULL;1.39;4.24;3.89;3.76
USA0059862;NULL;NULL;2.71;60.69;56.01;55.29;53.29
USA0059863;NULL;NULL;NULL;12.66;58.79;56.53;56.55
USA0059864;NULL;NULL;NULL;3.64;59.70;55.21;59.43
USA0059865;NULL;NULL;NULL;12.10;58.40;52.72;54.27
USA0059866;NULL;3.00;3.00;3.25;2.89;2.89;2.92
USA0059867;NULL;NULL;0.00;0.00;0.00;0.00;3.18
USA0059868;NULL;NULL;NULL;42.08;59.40;60.70;57.45
USA0059872;NULL;NULL;4.95;29.65;29.45;30.82;29.88
USA0059873;NULL;1.85;1.78;1.84;1.39;1.49;1.38
USA0059874;NULL;NULL;2.24;46.99;41.21;40.19;42.83
USA0059875;NULL;NULL;NULL;NULL;111.71;107.41;96.63
USA0059876;NULL;NULL;NULL;NULL;NULL;48.93;58.61
USA0059877;NULL;NULL;NULL;3.69;10.48;9.15;9.70
USA0059878;NULL;NULL;NULL;NULL;NULL;NULL;1.24
USA0059879;NULL;NULL;NULL;NULL;NULL;NULL;234.17
USA0059880;NULL;NULL;NULL;NULL;NULL;NULL;2.93
USA0059881;NULL;NULL;NULL;NULL;NULL;NULL;2.72
USA0059882;NULL;NULL;NULL;NULL;NULL;NULL;114.64
USA0059887;NULL;NULL;0.48;29.02;26.93;27.04;29.18
USA0059888;NULL;NULL;NULL;NULL;380.71;711.35;717.15
USA0059891;NULL;NULL;NULL;43.09;41.66;39.30;40.46
USA0059894;NULL;NULL;NULL;56.55;66.53;64.53;66.97
USA0059896;NULL;NULL;NULL;10.48;232.98;225.63;230.21
USA0059897;NULL;NULL;NULL;33.13;298.04;288.97;295.93
USA0059898;NULL;0.00;4.84;6.34;6.39;5.49;5.90
USA0059899;NULL;0.00;9.77;10.17;11.17;10.38;10.74
USA0059900;NULL;NULL;NULL;53.41;52.11;52.56;49.76
USA0059901;NULL;NULL;5.32;11.10;11.61;10.79;10.48
USA0059903;NULL;NULL;NULL;NULL;NULL;27.45;384.41
USA0059904;NULL;NULL;NULL;0.23;1.27;0.05;0.00
USA0059905;NULL;NULL;NULL;NULL;3.70;0.15;1.57
USA0059906;NULL;NULL;NULL;NULL;NULL;2893.18;6955.63
USA0059908;NULL;NULL;NULL;0.00;4.04;3.71;3.86
USA0059910;NULL;NULL;NULL;NULL;NULL;NULL;15.49
USA0059911;NULL;NULL;NULL;2.55;2.99;0.07;1.70
USA0059912;NULL;NULL;NULL;0.27;9.50;9.01;9.23
USA0059913;NULL;NULL;NULL;NULL;NULL;0.00;9859.88
USA0059914;NULL;NULL;NULL;6.72;9.36;8.68;9.11
USA0059915;NULL;NULL;NULL;0.00;53.82;52.72;46.59
USA0059916;NULL;NULL;NULL;1.73;1.97;1.89;1.72
USA0059917;NULL;NULL;NULL;0.02;9.97;9.18;9.77
USA0059919;NULL;NULL;2.08;40.57;40.23;40.65;39.44
USA0059921;NULL;NULL;NULL;NULL;1.37;7.64;9.72
USA0059926;NULL;NULL;NULL;319.87;460.36;642.27;311.97
USA0059927;NULL;NULL;NULL;0.00;6.94;7.39;7.62
USA0059928;NULL;NULL;NULL;8.66;9.17;8.49;8.84
USA0059929;NULL;NULL;NULL;0.00;3.14;8.34;8.53
USA0059930;NULL;NULL;0.45;9.58;9.89;9.03;8.95
USA0059931;NULL;NULL;7.19;8.86;7.71;7.68;6.46
USA0059932;NULL;NULL;0.00;7.16;7.18;7.09;6.59
USA0059934;NULL;NULL;NULL;NULL;NULL;1.79;6.04
USA0059936;NULL;NULL;NULL;0.48;9.64;9.10;9.24
USA0059937;NULL;NULL;NULL;5.67;10.06;9.64;9.78
USA0059938;NULL;NULL;NULL;33.72;52.31;46.00;26.50
USA0059939;NULL;NULL;NULL;207.83;455.43;501.82;493.37
USA0059940;NULL;NULL;NULL;NULL;10.33;532.46;544.73
USA0059941;NULL;NULL;NULL;114.48;212.01;211.80;208.22
USA0059942;NULL;NULL;0.68;4.27;3.93;3.81;2.93
USA0059943;NULL;NULL;368.50;884.02;878.57;803.97;718.22
USA0059944;NULL;NULL;1.13;166.26;170.87;156.13;156.60
USA0059945;NULL;NULL;NULL;25.73;127.97;123.57;125.44
USA0059946;NULL;NULL;NULL;55.80;208.69;208.09;204.08
USA0059947;NULL;NULL;0.93;24.54;26.56;26.92;26.02
USA0059948;NULL;NULL;1.39;3.32;3.30;2.97;3.30
USA0059949;NULL;NULL;NULL;-1.33;-2.64;-0.11;-2.04
USA0059950;NULL;NULL;0.00;6.68;6.61;6.29;4.09
USA0059951;NULL;NULL;NULL;NULL;NULL;NULL;0.28
USA0059952;NULL;NULL;NULL;42.83;61.54;63.24;63.06
USA0059953;NULL;NULL;NULL;NULL;NULL;NULL;6.04
USA0059954;NULL;NULL;NULL;3.25;5.84;6.33;6.51
USA0059955;NULL;NULL;0.40;3.60;3.54;3.34;3.24
USA0059956;NULL;NULL;0.58;3.24;3.23;3.08;2.89
USA0059957;NULL;NULL;NULL;-5.08;-7.67;-5.39;-3.56
USA0059958;NULL;NULL;0.00;6.62;6.52;7.20;6.10
USA0059959;NULL;NULL;NULL;-3.96;-5.70;-4.14;-2.25
USA0059960;NULL;NULL;NULL;-3.41;-4.58;-2.55;-1.71
USA0059961;NULL;NULL;NULL;4.14;53.96;57.22;54.95
USA0059962;NULL;NULL;NULL;0.97;39.52;38.56;38.88
USA0059963;NULL;NULL;NULL;28.61;37.17;39.45;38.33
USA0059964;NULL;NULL;NULL;9.05;110.37;115.94;110.73
USA0059965;NULL;NULL;NULL;104.49;153.71;155.25;165.20
USA0059966;NULL;NULL;0.58;23.65;22.35;19.77;21.74
USA0059967;NULL;NULL;5.70;11.15;17.11;16.93;17.58
USA0059968;NULL;NULL;NULL;6.23;470.74;542.77;523.14
USA0059972;NULL;NULL;NULL;NULL;NULL;727.48;753.77
USA0059973;NULL;NULL;NULL;7.43;8.36;8.34;6.73
USA0059974;NULL;NULL;184.53;852.61;845.90;869.04;759.31
USA0059975;NULL;NULL;73.70;579.70;649.01;654.33;610.66
USA0059976;NULL;NULL;NULL;103.31;270.96;287.88;282.61
USA0059977;NULL;NULL;NULL;53.90;211.40;229.29;215.29
USA0059978;NULL;NULL;NULL;3.30;3.54;3.45;3.54
USA0059979;NULL;NULL;4.49;40.79;41.32;39.31;38.36
USA0059980;NULL;NULL;NULL;NULL;3.51;2.22;NULL
USA0059981;NULL;NULL;NULL;1.63;1.90;1.70;1.63
USA0059982;NULL;NULL;0.14;1.09;1.88;1.93;1.73
USA0059983;NULL;NULL;NULL;0.34;1.87;1.71;1.90
USA0059984;NULL;NULL;0.02;1.89;2.04;1.88;1.84
USA0059985;NULL;NULL;NULL;0.25;1.84;1.82;1.73
USA0059986;NULL;NULL;NULL;0.32;1.81;1.70;1.82
USA0059987;NULL;NULL;NULL;NULL;0.44;1.65;1.66
USA0059988;NULL;NULL;NULL;NULL;0.42;1.55;1.89
USA0059989;NULL;NULL;NULL;NULL;0.48;1.78;1.85
USA0059990;NULL;NULL;NULL;0.18;1.99;1.86;1.89
USA0059993;NULL;NULL;NULL;0.00;164.07;164.64;159.52
USA0059994;NULL;NULL;NULL;26.83;396.39;252.29;384.95
USA0059995;NULL;NULL;NULL;0.00;0.00;-0.21;-0.12
USA0059999;NULL;NULL;0.18;5.09;5.55;5.14;5.20
USA0060000;NULL;NULL;NULL;NULL;9.68;22.45;24.59
USA0060001;NULL;NULL;NULL;NULL;0.00;37.73;42.29
USA0060004;NULL;NULL;2.80;2.85;2.10;2.31;2.54
USA0060005;NULL;NULL;NULL;0.39;1.48;1.61;2.07
USA0060006;NULL;NULL;NULL;0.77;1.48;1.24;1.06
USA0060007;NULL;NULL;0.00;39.04;38.77;38.75;35.95
USA0060008;NULL;NULL;5.22;124.42;125.36;127.55;123.38
USA0060009;NULL;NULL;NULL;NULL;27.10;45.76;46.44
USA0060010;NULL;NULL;NULL;NULL;37.19;47.74;48.44
USA0060011;NULL;NULL;NULL;NULL;34.60;42.61;43.79
USA0060012;NULL;NULL;NULL;NULL;35.00;43.73;44.08
USA0060013;NULL;NULL;NULL;405.76;419.67;565.34;580.51
USA0060014;NULL;NULL;NULL;0.00;168.68;166.23;164.30
USA0060015;NULL;NULL;0.00;7.11;8.36;7.47;7.86
USA0060016;NULL;NULL;NULL;-0.06;-0.08;-0.07;-0.07
USA0060017;NULL;NULL;0.37;1.42;1.35;1.31;1.38
USA0060018;NULL;NULL;0.83;0.95;0.89;0.78;0.81
USA0060019;NULL;NULL;NULL;2.15;2.24;2.15;2.24
USA0060021;NULL;NULL;NULL;NULL;-0.90;-0.62;-0.05
USA0060022;NULL;NULL;4.70;4.72;4.16;3.92;3.64
USA0060023;NULL;NULL;NULL;20.18;30.51;31.29;30.88
USA0060024;NULL;NULL;NULL;NULL;NULL;NULL;16.35
USA0060025;NULL;NULL;NULL;77.35;171.33;173.00;180.60
USA0060026;NULL;NULL;0.00;9.04;9.13;8.52;7.76
USA0060027;NULL;NULL;1.17;37.76;39.39;42.97;42.34
USA0060029;NULL;NULL;0.00;1.71;1.68;1.47;1.54
USA0060030;NULL;NULL;NULL;NULL;NULL;21.30;142.48
USA0060032;NULL;NULL;NULL;NULL;1.76;1.68;1.57
USA0060033;NULL;NULL;NULL;NULL;20.43;361.79;337.00
USA0060034;NULL;NULL;NULL;NULL;NULL;NULL;320.89
USA0060035;NULL;NULL;6.59;15.37;14.68;14.85;14.49
USA0060036;NULL;NULL;0.47;3.06;2.82;2.64;2.79
USA0060038;NULL;NULL;0.13;1.81;1.72;1.95;1.95
USA0060039;NULL;NULL;NULL;28.42;51.26;53.19;52.09
USA0060040;NULL;NULL;7.47;20.98;21.93;18.77;18.05
USA0060043;NULL;NULL;NULL;NULL;6.26;116.58;103.23
USA0060044;NULL;NULL;NULL;NULL;NULL;198.02;264.79
USA0060045;NULL;NULL;NULL;NULL;NULL;22.42;46.56
USA0060046;NULL;NULL;2.25;2.41;2.41;2.34;2.29
USA0060047;NULL;NULL;2.32;2.38;2.25;2.29;1.96
USA0060048;NULL;NULL;0.12;7.00;7.28;6.95;6.96
USA0060049;NULL;NULL;8.23;282.73;283.46;306.47;287.66
USA0060050;NULL;NULL;0.32;2.83;2.61;2.52;2.62
USA0060051;NULL;NULL;0.08;4.19;3.73;3.81;3.86
USA0060052;NULL;NULL;0.19;4.05;3.70;3.64;3.63
USA0060053;NULL;NULL;NULL;7.21;9.32;8.52;9.01
USA0060054;NULL;NULL;3.14;24.61;24.09;22.36;18.58
USA0060055;NULL;NULL;0.32;3.84;2.97;2.75;3.59
USA0060056;NULL;NULL;0.07;8.27;7.42;7.22;7.58
USA0060057;NULL;NULL;NULL;2.96;3.89;3.17;3.13
USA0060058;NULL;NULL;NULL;31.26;150.17;148.02;149.49
USA0060059;NULL;NULL;16.08;372.51;386.44;369.64;467.40
USA0060060;NULL;NULL;0.14;5.40;5.19;3.25;4.93
USA0060061;NULL;NULL;NULL;0.00;165.03;165.35;163.63
USA0060062;NULL;NULL;NULL;38.23;44.00;43.26;42.80
USA0060063;NULL;NULL;NULL;5.93;99.09;98.07;102.17
USA0060064;NULL;NULL;NULL;74.74;206.49;191.86;200.62
USA0060065;NULL;NULL;0.06;6.42;6.84;6.45;7.33
USA0060067;NULL;NULL;0.03;3.19;2.81;2.70;2.92
USA0060068;NULL;NULL;NULL;3.58;163.32;182.36;180.17
USA0060069;NULL;NULL;69.30;814.64;812.80;769.12;826.36
USA0060071;NULL;NULL;NULL;2.05;7.99;4.65;8.70
USA0060072;NULL;NULL;1.19;3.82;3.13;3.71;3.79
USA0060073;NULL;NULL;2.48;3.19;2.98;2.99;3.10
USA0060074;NULL;NULL;1.21;3.97;3.43;3.05;3.54
USA0060075;NULL;NULL;8.25;8.56;7.71;7.56;8.01
USA0060076;NULL;NULL;NULL;0.00;4.22;5.84;6.16
USA0060077;NULL;NULL;NULL;NULL;36.56;40.73;29.85
USA0060078;NULL;NULL;NULL;2.19;53.58;52.44;46.74
USA0060079;NULL;NULL;NULL;1.98;53.25;52.28;46.37
USA0060080;NULL;NULL;NULL;1.40;39.55;39.21;35.22
USA0060081;NULL;NULL;NULL;1.65;53.41;52.34;46.51
USA0060082;NULL;NULL;NULL;68.90;159.29;150.60;152.62
USA0060083;NULL;NULL;0.65;6.44;6.14;6.23;6.22
USA0060084;NULL;NULL;316.05;321.40;305.53;295.44;308.77
USA0060085;NULL;NULL;NULL;0.00;8.47;8.75;8.12
USA0060086;NULL;NULL;NULL;0.00;7.30;10.90;6.60
USA0060087;NULL;NULL;NULL;672.15;1097.24;1154.43;1105.71
USA0060088;NULL;NULL;NULL;62.53;456.38;425.17;438.25
USA0060089;NULL;NULL;0.09;2.99;2.35;2.64;2.79
USA0060091;NULL;NULL;NULL;39.68;59.28;59.15;54.75
USA0060092;NULL;NULL;NULL;101.51;349.07;345.09;272.28
USA0060093;NULL;NULL;NULL;211.33;272.69;298.85;290.18
USA0060096;NULL;NULL;0.02;1.82;1.80;1.67;1.79
USA0060097;NULL;NULL;NULL;1.03;1.02;0.92;0.91
USA0060098;NULL;NULL;NULL;0.00;0.00;0.65;2.43
USA0060099;NULL;NULL;NULL;0.00;0.79;1.76;2.27
USA0060100;NULL;NULL;42.88;0.00;0.00;0.00;0.00
USA0060101;NULL;NULL;0.39;3.72;3.65;3.48;3.53
USA0060102;NULL;NULL;10.23;9.72;9.15;9.14;8.09
USA0060104;NULL;NULL;56.43;912.02;946.44;962.47;966.59
USA0060105;NULL;NULL;0.71;3.72;3.51;3.34;3.33
USA0060106;NULL;NULL;1.04;9.75;10.25;9.38;9.41
USA0060107;NULL;NULL;0.70;3.84;3.75;3.55;3.60
USA0060108;NULL;NULL;1.02;9.24;8.86;8.45;8.45
USA0060109;NULL;NULL;NULL;20.07;23.26;22.30;19.47
USA0060110;NULL;NULL;NULL;3.50;4.20;3.96;3.56
USA0060111;NULL;NULL;NULL;2.56;3.29;2.22;2.58
USA0060112;NULL;NULL;NULL;0.57;1.86;1.95;1.89
USA0060113;NULL;NULL;NULL;0.73;1.75;1.61;1.80
USA0060114;NULL;NULL;NULL;0.00;0.00;1.36;1.02
USA0060115;NULL;NULL;NULL;0.00;0.26;1.01;1.02
USA0060116;NULL;NULL;NULL;0.00;0.39;1.09;0.95
USA0060117;NULL;NULL;NULL;0.49;1.58;1.48;1.40
USA0060118;NULL;NULL;NULL;3.62;4.38;4.24;3.55
USA0060119;NULL;NULL;NULL;3.55;5.10;5.30;4.66
USA0060120;NULL;NULL;0.49;11.02;10.81;8.28;7.45
USA0060121;NULL;NULL;0.00;3.78;3.91;3.64;3.52
USA0060122;NULL;NULL;NULL;NULL;3120.38;4510.96;6104.48
USA0060123;NULL;NULL;NULL;NULL;NULL;300.19;432.23
USA0060124;NULL;NULL;NULL;0.11;5.69;5.09;5.22
USA0060125;NULL;NULL;NULL;NULL;NULL;NULL;6.02
USA0060126;NULL;NULL;NULL;2.61;3.66;3.26;3.43
